电商平台,订单状态,产品名称,用户名,评论,产品型号,产品大小,订单开始时间,评论时间
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),3***9,"外形外观：外形简洁大方，设计精美别致，看着很舒服，很优美
加热速度：2100瓦功率，加热速度很快
耗能情况：一级能耗，很节能，还有中温保温功能，使用很方便
洗浴时间：一个人洗澡更有保障，冬天两个人洗澡中间直要相隔十几分钟
其他特色：加长防电墙，防漏电接地线，安全有保障",【遥控爆款】中温保温 节能省电60升,2019-12-24 12:45:03,2019-12-26 12:39:57
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_526228682,外形外观：外观时尚美观，大小更合适，因房子还没有装修完毕还未使用，以前从未接触美的电器，这次新房装修相信美的大品牌。感谢送货小哥，售后的安装师傅特别好也非常热情，特别期待使用的效果。,【遥控爆款】中温保温 节能省电60升,2020-02-26 00:07:32,2020-03-02 12:32:49
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),一路有你558,宝贝收到已安装好用了三天了 外观高大上时尚上档次烧水速度也很快 控温也很方便可以随意选择如果冬天的可以把温度调到60-80度夏天的按下中温保温就可以了非常方便 性价比高经济实惠值得购买 京东自营出品一如至往的好 物流很快服务很好送到家包安装好非常满意 安装小哥做工细心赞一个,【遥控爆款】中温保温 节能省电60升,2019-12-04 10:21:17,2019-12-15 23:24:57
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),1***1,京东送货快，热水器外观美观大气，热水烧的非常快，性价比高，预约功能也很实用，而且用了一段时间，不算费电，都可以接受！这个价钱能买到这么好的热水器非常满意，安装很快，收费也合理，在接受范围内！支持京东！！,【经典爆款】中温保温节能遥控60升,2020-02-20 19:58:14,2020-04-05 17:27:04
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),你***呢,热水器收到了一个月才来评论，使用了一段时间，发现这个热水器质量实在是太好了，而且上热非常快，水箱容量也很大，能洗两到三个人左右，物流非常快晚上拍的第二天晚上就送到了，安装师傅也特别好，安装非常仔细，疫情期间口罩什么的都佩戴整齐，非常棒,【经典爆款】中温保温节能遥控60升,2020-02-27 13:31:30,2020-04-09 13:31:24
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),1***1,物流很快，双十一也很给力，外观简洁大方，热水器安装也很快，没有收费合理，没有乱收费，每个明细都写的非常清楚，遥控器非常实用，还有预约功能，三口人洗澡和平时用热水都够用没问题，烧水时间也不长，没什么声音！,【遥控爆款】中温保温 节能省电60升,2019-11-11 00:02:00,2019-11-21 16:57:46
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),猴***蕉,安装师傅非常专业，效率也高，一下子就装好了，产品外观简洁，功能丰富，使用很方便，60L容量一桶水够一家三口洗澡了，烧水也比较快，亲测从29度室温升到35度只用了15分钟，很满意，物美价廉,B5爆款经典遥控60升,2018-09-27 14:00:54,2018-10-01 08:38:03
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_133252ovc,宝贝已收到两天了，刚刚用过非常棒，外形美观，加热速度快，客服很热心，送货速度快，包装很仔细，安装的很到位，全家人都很满意！,【经典爆款】中温保温节能遥控60升,2020-04-18 20:13:45,2020-04-22 20:51:16
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),禁***擾,看了很多款热水器，最终选择美的首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢。,B5爆款经典遥控60升,2018-10-02 13:47:22,2018-10-24 11:17:32
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),胡***k,"外形外观：外观大方，简单美观，印花精美简约，整体比较时尚。
加热速度：热速度很快,高效!方便隨意调节合适的温度,几分钟就可以出热水。
耗能情况：非常的省电好用，耗能低,适合经济型家庭使用，高效节能，省心又省钱。
洗浴时间：可以洗两三个人，储水大，很好
其他特色：操作简单，上门安装",【经典爆款】中温保温节能遥控60升,2020-04-03 19:22:13,2020-04-24 13:43:49
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),h***8,服务方面真的没话说，家住四楼，换货过一次，天气原因，底部湿了，京东快递服务到位，商家也好商好量，包括换货时间安装时间，总共5天时间，非常迅速了，质量挺好的，当天就使用了，能效也是一级，可以的，总体评价满意。,【遥控爆款】一键保温健康洗60升,2019-09-05 09:17:10,2019-09-10 07:22:12
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),j***7,外观简洁大方，非常好看，面板显示清晰，功能容易识别，不容易落灰尘，，加热速度快，起长洗浴时间，订货下单到货安装都很快，这个带预约定的功能的，还是挺方便的，预约好时间就会自动加热，保温效果很好，前一晚烧的热水第二天还能用。,【经典爆款】中温保温节能遥控60升,2020-04-13 20:48:52,2020-04-17 13:44:25
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),徐***山,"过年期段收到货了，，因疫情影响安装人工未能上门安装，，所以自己安装了，热水器很好，
，客服很热情，，谢谢，",【遥控爆款】中温保温 节能省电60升,2020-01-28 23:22:20,2020-02-26 12:28:08
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),万111*****333登,"外形外观：外观的外观非常漂亮，高端大气上档次，非常气愤，非常期盼，白色外观很喜欢
加热速度：加热速度非常快，半个小时吧，本来调的温度也低了45度，20分钟都加上好了
耗能情况：还好情况现在还没使用，而不是没使用，还没没注意，一级能耗的费电不费电看电表吧
洗浴时间：允许时间，现在15分钟就够了，绝对够用，最主要相信美的大品牌，全国联保，售后服务网点多，售后服务好，质量有保障，相信京东全国连锁，售后服务好
其他特色：其他特色还没发现用再说，暂时比较满意",【遥控爆款】中温保温 节能省电60升,2020-03-15 15:28:03,2020-03-18 10:38:10
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),许***哒,颜色非常不错，干净利落，功能很强大，应该能够3个人洗吧，大小安在家里刚刚好！可以预约洗浴，这回不用担心水冷了，避免了反复烧水，应该会比较省电，用用看吧，比较信赖美的品牌的东西，希望不要让我失望！,B5爆款经典遥控系列60升,2018-06-01 10:39:13,2018-06-03 15:42:43
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),6***5,美的热水器外观，漂亮，做工大方，加热速度很快，功能还好，中宝保温预约，双胆速热，一级能效，非常的省电使用，遥控非常方便，在京东上购买，送货速度快，安装服务高，售后服务好,【遥控爆款】中温保温 节能省电60升,2020-01-01 02:08:08,2020-01-02 18:48:19
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),cl1366,美的我的忠实粉丝 这次给我妈妈家买的 妈妈说非常好 用起来非常方便 74度保温 家里的电器基本都是美的牌 它价格实惠 质量保证  我会一直支持你 加油?,【遥控爆款】中温保温 节能省电60升,2020-01-07 18:38:24,2020-03-05 13:53:22
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),xianxiaoming,外形外观非常精致，加热很快，用电量小，包装得很好，价格合适，值得购买，真的不错,【经典爆款】中温保温节能遥控60升,2020-03-30 13:45:51,2020-04-13 22:20:45
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),Yayu42,美的老牌子电热水器外观包装很好，总体来说非常好，看了好久了，买回老家老人用，60升热水器容水量不小，一家人洗足够用了，水温可调，一级能效节省电量，加热速度快。中温非常合适洗澡！如果开中温洗的人数就少，关了中温把温度调高就好了。,【经典爆款】中温保温节能遥控60升,2020-02-25 23:58:35,2020-04-13 11:04:29
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),h***4,这个电热水器外观包装很好，总体来说非常好，看了好久了，买回老家用，热水比以前烧天然气的大，一家人洗足够了，水温也很适合，用电量也很低，加热速度快。中温非常合适洗澡！如果开中温洗的人数就少，关了中温把温度调高就好了。唯一不能理解的是县城里都是今天下单明天配送，我在镇上等了5天才送。,【遥控爆款】中温保温 节能省电60升,2020-01-13 09:49:13,2020-01-28 05:28:22
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),C***3,"商品很值得推荐，
外形外观：外形好看，尺寸也正合适，特别值得推荐，这个洗澡预约第一次尝试，恒温保持的不错，这个中温保温功能强大
加热速度：特别快
耗能情况：省电",【经典爆款】中温保温节能遥控60升,2020-05-01 11:57:40,2020-05-06 19:53:27
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),萌萌哒槑槑,美的，大品牌！我家里好多用电器都是美的，质量那是没得说。热水器外观大气，加热速度很快，保温效果是真的好，也很安全，操作也很简单。五一下单，安装师傅很给力，免费****，只收取材料辅助费。关键是天气不好，也是风雨无阻。继续支持美的，支持大品牌，确实很值得信赖！！！,【经典爆款】中温保温节能遥控60升,2020-05-02 13:56:07,2020-05-08 20:04:20
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),企比卡丘青俊轩,对比了好几个品牌，最终选择了美的的这款遥控智能热水器，送货速度非常快，第二天就收到了，安装师傅很专业，干活仔细，讲解的也很耐心。热水器烧水速度挺快的，功能也很全，还带遥控器。操作起来真是太方便了，出水速度也很快。以后洗澡就方便啦,【遥控爆款】中温保温 节能省电60升,2020-03-19 18:39:56,2020-03-24 14:41:16
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),4***3,"外形外观：外形外观设计非常时尚,颜值非常地高！一眼看去就让人很舒服的！
加热速度：2100w的足功率加热速度家里5个人洗澡的热水需求量都可以满足了！家人洗澡不用等待！
耗能情况：一级能耗！！一天的能耗才0.6非常节能！不担心电费交不起！天天都泡热水澡！
洗浴时间：机器带有中温保温设计！用起来不用时间等！想洗就洗！带有防电墙双重保护！呵护家人的安全！更放心！",【遥控爆款】中温保温 节能省电60升,2019-12-24 13:18:39,2020-01-02 16:43:49
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),盛世狼烟1910,外形外观：1洗浴时间：时间很久，提前烧至75度以后，一家四口大人，两个孩子连续洗澡洗完还有45-50度左右！！！！1耗能情况：这个不是很清楚，2100w，总比以前7000瓦的即热式省点！！以前家里即热式的7000w经常带不起来跳总闸，大冬天的洗澡得有个人送次电，一直以为是水雾问题，没想到是功率问题！！1加热速度：满桶水60L，大概20分钟左右可以加热至70度的样子，正常洗浴，提前加热五分钟，大概能达到40多度，冬天就完全够用了！1外形外观：简介美观，高端大气！操作也很简单！数字面板一目了然！1其他特色：内置防电墙这点很好，省了一点大米！我已经买了两个防电墙，没用上给退了！可能是因为挂的高，储水也能带点水压，比以前即热式的水压大一点的感觉！综合来说，很喜欢，价格不贵，好用时尚！,【遥控爆款】中温保温 节能省电60升,2019-11-11 07:22:42,2019-12-30 10:28:54
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),纳***2,电热水器到了，有美的安装工人联系过来安装好了，这个60升的容量还是很大够用，可以带遥控器设定很方便，觉得这款挺美观大方的，水温升的很快，好用，质量也不错,B5爆款经典遥控60升,2018-06-18 00:35:47,2018-06-19 13:35:36
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),4***9,白色外观，简洁大方，加热速度很快，冬季代替太阳能用起来很方便！带有遥控器，可以满足多重的操作需求，方便！一级能效的，比较节能省电！60升冬季洗澡用起来够用了！带有防电墙，安全性能也是很可靠了！师傅安装细心！,【遥控爆款】中温保温 节能省电60升,2020-01-07 10:00:56,2020-01-30 17:18:44
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),靳***飞,"外形外观：白色圆筒式的设计，加上黑色的触摸屏调控板给人美观大方，干净利落，让人甚是喜欢
加热速度：一桶60升的水加热到70℃大概需要30分钟左右吧！很快的
耗能情况：比较节能环保，耗电可以接受
洗浴时间：一桶水加热着用着大概三个人都可以洗的舒舒服服
其他特色：设计美观大方，白色和黑色的结合堪称完美",【遥控爆款】中温保温 节能省电60升,2020-01-06 16:57:47,2020-03-01 00:04:21
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),行-云-流-水1,美的热水器当天上午收到，下午就装好了。外观漂亮，做工精致，功能齐全，省电、安全，还可以实时预约功能，只需设置洗澡时间，就能及时使用。热水器烧水没有声音，加热速度快。高端大气上档次，家人很喜欢。                               安装胡师傅有耐心，态度好，一直在忙，全方面到位，给五星好评。热水器晚上就用上了，一次满意的购物。,【遥控爆款】一键保温健康洗60升,2019-09-21 22:17:31,2019-09-24 14:40:48
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),j***h,"外观大方漂亮，加热速度很快，耗能和洗浴时间还未知，留待追评，总体这个价位还是很不错的，加减每按一下为5度，遥控很方便。
送货很快，送货师傅很客气，确定收货地址，细致耐心，安装随访电话很及时，服务态度很好。",【经典爆款】中温保温节能遥控60升,2020-05-03 16:10:49,2020-05-07 17:16:43
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),晓大仁,自家用着很方便，给父母也安了一部，不用的时候设置中温保温就可以了，洗澡水量也完全够。之前老家用的太阳能热水器，感觉不是很方便，现在洗澡很方便了，大小也合适，不太占地儿，送货快，安装服务业也很好，很满意。,【遥控爆款】中温保温 节能省电60升,2020-03-22 19:56:40,2020-03-26 15:38:17
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_170852lab,关注美的热水器很久了，房子装修好，马上下单了，外观简洁大气，一级节能，安装师傅很负责，耐心。,【经典爆款】中温保温节能遥控60升,2020-04-29 12:41:30,2020-05-03 12:08:36
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_159403浅浅,外形美观，加热速度快，还省点，容量大，物美价廉，且送货速度快，服务态度好，安装人员细心，工作认真，京东自营一直没有让我失望，喜欢的小伙伴赶快入手吧！,【遥控爆款】中温保温 节能省电60升,2020-03-15 08:49:54,2020-03-22 22:51:48
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),云***1,"京东送货快，外观简约大方，而且这个价位能买到一级能效的，还带遥控器，非常满意! 60升的大容量,足够三口洗澡和日常用水!加热非常快，声音也不大。安装师傅安装也很快，辅料收费合理!",【遥控爆款】中温保温 节能省电60升,2019-12-23 19:05:38,2019-12-26 13:59:39
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),享***中,美的电热水器做工很好，安装师傅非常敬业，大热天在狭小的卫生间里帮忙拆除旧的热水器，然后再安装新的热水器，衣服都湿透了，非常感谢！京东购物一如既往的满意！,B5爆款经典遥控60升,2018-07-13 15:03:26,2018-07-15 19:28:47
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),施***i,热水器到了，第二天师傅就过来帮忙装好了，试用了一天才来评价的，烧热水热得快，保温也相当的好，安全好用，双层包装，内外包装无损坏，外观美观大方，还配了遥控器，操作简单，质量棒棒哒！店铺服务态度好，师傅还是个帅哥，很专业，技术也很好，很细心，还帮我装电，服务到位，点赞！,爆款经典遥控B560升,2018-11-20 22:45:21,2018-11-27 18:22:14
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),帅4plus,"外形外观：外形很有科技感，显示盘黑色看起来非常有档次
加热速度：很快，一家6口人完全够用，平时洗漱用，平时就设置42度，够用
耗能情况：用了一段时间才来评价，没有具体去算能耗，差不多吧！肯定没有空气能省电，但是这个省电
洗浴时间：我洗澡时间基本要30分钟，水一直放着，这样还能洗6个人
其他特色：物美价廉",【遥控爆款】中温保温 节能省电60升,2020-01-06 11:42:55,2020-02-19 14:59:25
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_575羽翼,"外形外观：美的电热水器，外形白色的罐体加黑色的显示屏，看起来美观干净大方，温度显示一目了然。
加热速度：加热速度挺快的，现在这个季节大约半个小时能烧到70度。左右
耗能情况：耗能情况没有具体核算，烧半个多小时，两个人连着洗，问题不大。
洗浴时间：第一次测试烧到50度断电，一个人洗了15分钟，水温降到24度。第二次测试烧到七十五度断电，可以连着洗两个人。
其他特色：京东的物流很快，包装也很完善，安装服务做的也很及时到位。",【经典爆款】中温保温节能遥控60升,2020-04-18 01:08:59,2020-04-23 16:04:37
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),tanxiao0312,热水器很好用，做活动买的，非常划算，看了好久，美的热水器大品牌很好用，值得购买，遥控器的很方便，以前的的50升的用了五六年，水质不好的话就是时间久了会存有水垢，其他都非常好用，显示屏的高端大气上档次，,【遥控爆款】中温保温 节能省电60升,2019-11-11 01:11:44,2019-12-25 18:27:53
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),东***起,宝贝已经收到，物流很快，到家下午安装师傅就来给安装了，现在用着特别的好，带遥控器真的很方便，热水出水非常快，而且储存水量真的很大，我们两个人用了很久还有热水，我不做虚假的评价，真的希望美的做的更好，更便宜点就好了?,爆款经典遥控B560升,2018-12-22 14:03:38,2018-12-28 22:08:46
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),j***x,第一天定  第二天到  第三天安装   太快了    在网上找了很多款式   这款漂亮   液晶面板   有预约功能   保温功能   保修8年   有红外线遥控功能  非常方便   虽然是2100w  足够了   有防火墙功能   不怕漏电   我的层高比较高   安装得高一点   我是老式里弄房子  墙体是砖墙   原来很担心  安装小哥耐心的和我讲解   先试试看 钻头打进去还可以   吊得住   非常开心  希望可以寿命长点   用它几年,B5爆款经典遥控系列60升,2018-03-10 16:19:44,2018-03-12 22:20:09
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),c***9,外观精致漂亮，可以提前设定温度预约时间加热，加热速度很快，一级能耗，不算太用电，性价比高，在西双版纳比用煤气便宜，父母两个人连续使用完全没有问题，春节回家可以试试烧一次水到底可以连续洗几个人。总之，这款热水器性价比不错，有遥控器调节，老人使用也很方便。,【遥控爆款】中温保温 节能省电60升,2020-01-08 23:04:51,2020-01-22 11:14:03
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),老公2010,"外形外观：高端大气上档次
加热速度：瞬间速热
耗能情况：能耗特别低
洗浴时间：洗浴舒畅
其他特色：第一次在京东买这个，非常不错，送货速度超快，安装还是免费的，师傅特别耐心给讲解使用注意事项，服务态度非常好，安装之后打开试了一下，一会就出热水了，晚上洗了个澡，非常舒服，烧水时间短还 静音",【遥控爆款】中温保温 节能省电60升,2020-01-01 13:28:52,2020-01-04 15:05:27
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),无***8,头天下单第二天就送来了，送货速度就是快，跟安装师傅定在星期天安装的，师傅很专业，安装起来很利落，一看就是经常干这个的，安装费219元。安好后插电试机，热水器正常工作。热水器外观很漂亮，还带遥控器，测试反应灵敏。2100W加热速度也挺快的，60升大容量3-4个人洗澡没问题，冬天用热水方便多了。美的大品牌值得信赖，家人也很满意，京东自营商品值得够买。,B5爆款经典遥控系列60升,2017-11-01 21:35:18,2017-11-12 15:47:47
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),jd_杨海利2,"外形外观：外观大气，白色美观，真好看。
加热速度：还热速度很快，水温也很热。
耗能情况：耗能应该不高，具体没有测量。
洗浴时间：洗浴时间的话，一桶水应该够2～3个人洗澡没有问题吧，绝对没有问题的。
其他特色：京东商城发货速度快，客服服务态度好，快递小哥服务态度好，推荐京东商城网购。",【遥控爆款】中温保温 节能省电60升,2019-12-06 22:23:38,2020-01-14 16:00:38
京东商城,1,美的（Midea）2100W速热电热水器60升 遥控预约洗浴 健康洗一级节能 加长防电墙F60-15WB5(Y),烧***4,东西不错，价格很实惠，试了下，加热很快，还省电，老爸说看起来很大气，遥控挺灵敏的，客服很负责，安装才花了70多，很规范，强烈推荐！,B5爆款经典遥控系列60升,2017-10-16 07:32:10,2017-10-22 19:02:28
